Month,Year,GP_Index_No,pluno,Item_Name,Net_Qty,O_B,Closing_Stock
December,2022,III/048316S,48316,GENTS V SHAPE CHAPPAL 8'' STUDS,8,47,39
December,2022,III/048317S,48317,"V SHAPE CHAPPAL 9"" STUDS",15,41,26
December,2022,III/048407S,48407,NIVIA SLIPPER FURRY SZ 7,4,12,8
December,2022,III/048410N,48410,NIVIA SLIPPER FURRY SZ 10,1,39,38
December,2022,III/048548A,48548,SHOE NIVEAA 9,1,2,1
December,2022,III/048552S,48552,NIVIA SHOHES JOGING GALAXY 10 NO,2,2,0
December,2022,III/048611R,48611,WOMEN SHOES S.5,1,1,0
December,2022,III/048612D,48612,REEBOK SHOES 6,1,1,0
December,2022,III/048699R,48699,REEBOK INDNET 6,1,1,0
December,2022,III/048722H,48722,SHOPE ADIDAS KYLEN 10,1,1,0
December,2022,III/050120L,50120,RAYBAN RB 3132001 PREDATOR 62 MM,1,4,3
December,2022,III/050141H,50141,PEPE JEANS PJ 7321 SUNGLASS,1,2,1
December,2022,III/050145K,50145,PEPE JEANS PJ 7320 SUNGLASS,1,2,1
December,2022,III/050516L,50516,BASKET BALL COSCO SIZE 7,3,11,8
December,2022,III/063001V,63001,HELMET VEGA DV OPEN FACE,5,10,5
December,2022,III/063002V,63002,HELMET VEGA SV FULL FACE BOOLEAN,6,8,2
December,2022,III/063003V,63003,HELMET VEGA CLIFF AIR DX FULL FACE,2,12,10
December,2022,III/063154D,63154,STEELBIRD LADY HELMET SB-33 EVE,9,9,12
December,2022,III/063164D,63164,HELMET STEEL BIRD HAWK F/FACE,1,0,4
December,2022,IV/021264T,21264,TITAN REGALIA MANS WATCH,1,1,0
December,2022,IV/021718U,21718,TITAN REGALIA MAN WATCH,1,3,2
December,2022,IV/061218W,61218,FASTRACK NC3016AL02 ANTHRACITE,1,0,0
December,2022,IV/061249W,61249,TITAN FASTRACK N1161M02 DIAL BLACK,1,1,1
December,2022,IV/061492W,61492,W/WATCH GENTS TITAN 1506 BM 01,1,0,1
December,2022,IV/061495T,61495,W/W TITAN GENTS,1,0,1
December,2022,IV/061501A,61501,TITAN LADIES 2210/2040 YL,1,2,1
December,2022,IV/061515A,8319,W/W TITAN YM,1,0,2
December,2022,IV/061517H,61517,FASTRACK TITAN ND4058PP,1,1,3
December,2022,IV/061816W,61816,W/W TITAN N1506YM02 DIAL  GENTS,1,0,3
December,2022,IV/061903W,61903,W/W FAST TRACK NE3079SL02 BLK DIAL,1,0,2
December,2022,IV/061907W,61907,W/W SONATA  MODEL 77027PP03J RED,2,0,2
December,2022,IV/061908W,61908,W/W TITAN ZOOP MODEL NDC3014V01J,3,0,1
December,2022,VI/009591A,9591,ASLI SARSON KACHI GHANI OIL 200 ML,36,0,108
December,2022,VI/009630A,9630,H/OIL  MAYUR  SARSON 200ML,84,0,204
December,2022,VI/084897B,84897,BIS BRITANIA TREAT 100G,358,0,2
December,2022,VI/084898B,84898,BIS BRITANIA TREAT PINA,360,0,0
December,2022,VI/084901E,84901,BIS BOURNBON 100 GM. CREMICA,500,0,0
December,2022,VI/084902L,84902,BIS COCONUT COKIES 150GM CREMICA,300,0,0
December,2022,VI/084903P,84903,BIS BUTTER COOKIES AGRO 100 GM,896,0,104
December,2022,VI/084904H,84904,BIS KAJU KHAJOOR 100GM  AGRO,701,0,299
December,2022,VI/084931W,84931,BIS GOODDAY PISTA BADAM 90GM,834,0,6
December,2022,VI/084942S,84942,BOURBON BLISS BISCUITS,121,1,0
December,2022,VI/084944G,84944,SARK FANTASY CHOCO CREME BISCUIT,5,6,1
December,2022,VI/084945S,84945,DARK FANTSY VANILA CREAM BIS,5,5,0
December,2022,VI/084953X,84953,UNIBIC CHOCOLATE 75 GM CHIPS,288,1,1
December,2022,VI/084971B,84971,BIS PRIYA GOLD CNC 75 GM,37,37,0
December,2022,VI/084972K,84972,BIS PRIYA GOLD BUTTER MILK GLUCOSE,4,4,0
December,2022,VI/084973B,84973,BID PRIYA GOLD ZIG ZAG 75 GM,35,35,0
December,2022,VI/084993L,84993,CREMICA BISCUIT,1,1,0
December,2022,VI/085002P,85002,BOURNVITA 500 GMS JAR,45,0,0
December,2022,VI/085005S,85005,BOURNVITA + + 1 KG JAR,15,0,1
December,2022,VI/085008C,85008,CADBURY BOURNVITA ++ 500GMS 5 STAR,65,86,21
December,2022,VI/085009J,85009,PEDIASURE VANILA DELIGHT,15,0,33
December,2022,VI/085010J,85010,PEDIASURE CHOCOLATE DELIGHT,1,20,50
December,2022,VI/085010J,85010,PEDIASURE CHOCOLATE DELIGHT,17,20,50
December,2022,VI/085011P,85011,ENSURE VANILLAPOWDER 400 GMS,5,27,22
December,2022,VI/085018H,85018,HORLICKS WOMENS CHOCOLATE 400G,5,0,43
December,2022,VI/085042A,85042,BISC.BON BON 150 GMS(BRIT),180,0,0
December,2022,VI/085059B,85059,BIS GOOD DAY RICH CASHEW 120G,599,0,0
December,2022,VI/085081Y,85081,BISC.KRACK JACK 75 GM,14,14,0
December,2022,VI/085082S,85082,BISC.PARLE  G  100GMS,1,1,0
December,2022,VI/085099D,85099,DUKES WAFER ROLLS 120G COFFEE,48,0,0
December,2022,VI/085101L,85101,PRIYAGOLD SNAKKER CHOCLATE,58,58,0
December,2022,VI/085106D,85106,DUKES MELTZ DOUBLES 4.8 G X20 PES,247,86,7
December,2022,VI/085107C,85107,COCOLATE 20GM (CHOCOLATE BAR),100,0,0
December,2022,VI/085108S,85108,TOFFY DUKES ECLAIR NEW 4.0GMS,181,49,0
December,2022,VI/085111C,85111,CHOCO PIELOTTE 6S PACK 168G,323,0,37
December,2022,VI/085113Y,85113,KINDER JOY CHOCOLATE,42,115,73
December,2022,VI/085123D,85123,DUKES SMOOTH MILK CHOCO BAR 25GM,108,0,0
December,2022,VI/085124D,85124,DUKES MILK BLAST RICH MILK BAR,108,0,0
December,2022,VI/085139H,85139,BIS PRIYA CHEESE BIT JAR 150GM,9,9,0
December,2022,VI/085148D,85148,BIS DUKES RANCH CRACKERS 200GM,1,3,2
December,2022,VI/085150R,85150,OREO CAD BISCUIT 100GM,447,0,0
December,2022,VI/085155L,85155,UNIBIC DOOSRA JEERA COOKIES 75 GMS,3,5,2
December,2022,VI/085158K,85158,TREAT JIM JAM SNDWICH BISCUITS 100,149,0,1
December,2022,VI/085175D,85175,BIS DUKES MARIE  BREAK  100GM,11,11,0
December,2022,VI/085199L,85199,CADBURRY FRUIT & NUT 44 GMS,731,94,83
December,2022,VI/085200P,85200,CADBURY FRUIT& NUT 80 GM,308,12,4
December,2022,VI/085205K,85205,CADBURY 5 STAR CRUNCHY CHOC 33GM,2,15,13
December,2022,VI/085208D,85208,CADBURY 5 STAR BAR 22 GMS,2,14,12
December,2022,VI/085225K,85225,CONF NUTRINE MAHA LOCO 375 GMS,31,69,38
December,2022,VI/085248T,85248,POLO PEPPERMINT NESTLE 21.80GMS,766,1062,296
December,2022,VI/085265L,85265,TOFFY PAN GRP 6 ITEM,23,76,53
December,2022,VI/085274D,85274,TOFFEE LACTO KING PARRY 500g,25,25,0
December,2022,VI/085279Y,85279,TOFFEE COCONUT PUNCH PARRY 500G,22,80,58
December,2022,VI/085302S,85302,INSTANT RASNA  500 GMS REFIL PACK,14,32,18
December,2022,VI/085306A,85306,RASN ANIMBU PANI,2,3,1
December,2022,VI/085332T,85332,TANG ORANGE 750GM,28,0,8
December,2022,VI/085333T,85333,TANG LEMON 500GM,41,64,95
December,2022,VI/085334T,85334,TANG MANGO 500GM,37,49,12
December,2022,VI/085357S,85357,SOUP MIXED VRG/PALAK CREAM KNOOR,77,97,20
December,2022,VI/085358T,85358,SOUP S/CORN CHICKEN KNORR 75GM.,3,42,39
December,2022,VI/085359K,85359,SOUP THICK TOMATO KNOR 67G,100,100,0
December,2022,VI/085360X,85360,SOUP HOT&SOUR VEG.KNOOR 43G,21,45,24
December,2022,VI/085361A,85361,SOUP S/CORN VEG. KNOOR 51 GMS,88,104,16
December,2022,VI/085375L,85375,FROOTI GREEN MANGO 1L,60,0,0
December,2022,VI/085380M,85380,MAZZA 1.2 LTR PET BOTTLE,60,0,0
December,2022,VI/085388N,85388,ICED  NESTEA 400 POUCH,13,46,123
December,2022,VI/085479T,85479,REAL JUICE GRAPE 1LTR,4,4,0
December,2022,VI/085481L,85481,REAL JUICE LITCHI 1 LTR,80,0,16
December,2022,VI/085483E,85483,JUICE REAL 1 LTR MAN/PIN/ORN,98,2,0
December,2022,VI/085484E,85484,JUICE REAL 1 LTR MIX FRUIT,83,0,13
December,2022,VI/085485R,85485,REAL JUICE 200 ML 'MG',3,3,0
December,2022,VI/085492R,85492,REAL JUICE MANGO 1LTR,60,0,0
December,2022,VI/085535A,85535,AXIOM JEEVAN RAS ALOEVERA 500ML,11,12,1
December,2022,VI/085536A,85536,AXION JEEVAN RAS ALOEVERA 500ML,8,14,6
December,2022,VI/085591K,85591,KELLOGG'S CHOCOS M&STARS 350G,35,3,0
December,2022,VI/085593K,85593,"KELLOGG'S  OATS ""1 KG HEART TO",21,21,0
December,2022,VI/085598Y,85598,NAMKEEN H/RAM CHATPATA DAAL 200GM,139,0,100
December,2022,VI/085609Y,85609,GULAB JAMUN MIX MTR 200GM,70,0,0
December,2022,VI/085611T,85611,NAMKIN BHUJIA H/RAM 200 GM,159,0,241
December,2022,VI/085612K,85612,NAMKIN GOLDEN MIXTURE H/RAM 200 GM.,18,18,0
December,2022,VI/085613X,85613,NAMKIN MONG DAL H/RAM 200 GM,241,80,239
December,2022,VI/085614A,85614,NAMKIN TASTY H/RAM 200 GM,376,0,24
December,2022,VI/085615D,85615,NAMKIN KHATTA MITHA H/RAM 200 GM,396,0,4
December,2022,VI/085616E,85616,NAMKIN ALU BHUJIA H/RAM 200 GM,396,0,4
December,2022,VI/085617L,85617,NAMKIN MIX.ALL IN ONE H/RAM 200 GM,319,11,92
December,2022,VI/085618P,85618,NAMKIN SALTED PEANUT H/RAM 200GM,81,82,1
December,2022,VI/085626D,85626,NAMKIN ALU BHUJIA BIKANO,80,0,80
December,2022,VI/085630H,85630,NAMKIN TASTY BIKANO,78,0,82
December,2022,VI/085632S,85632,SOHAN PAPRI BIKANO 250 GM,64,64,0
December,2022,VI/085633T,85633,NAMKIN NATKHAT NIMBO BIKANO160G,80,0,0
December,2022,VI/085634K,85634,NAMKIN CRUNCHY MUNCHY BIKANO 140,5,5,0
December,2022,VI/085637D,85637,NAMKIN KASHMIRI MIX KALEVA 200G,1,1,0
December,2022,VI/085652K,85652,ACT II MICOWAVE POPCORN NATURAL,27,144,117
December,2022,VI/085657X,85657,SOAN PAPADI H/RAM 250GM ORANGE,144,1,1
December,2022,VI/085684G,85684,GOLDEN GATE ROASTED PEANUTS 140G,106,1,15
December,2022,VI/085691A,85691,ACT-II INSTANT POPCORN 70 G,5,169,164
December,2022,VI/085692A,85692,MICROVAVE POPCORN BUTTER 85G,61,241,180
December,2022,VI/085693A,85693,ACT II MICROWAVE POPCORN BUTTER,42,230,188
December,2022,VI/085707T,85707,TIP TOP LEMON BHEL  180GMS,9,10,1
December,2022,VI/085708T,85708,TIP TOP BHAKARWADI 180G POUCH,79,93,14
December,2022,VI/085709R,85709,KALEVA KAJU MIXTURE 180GM,3,4,1
December,2022,VI/085715E,85715,GOLDEN GATE ROASTED CASHEW 200 GMS,40,2,10
December,2022,VI/085716G,85716,ROASTED ALMOND 200G,12,12,0
December,2022,VI/085717P,85717,GOLDEN GATE ALMOND 1KG,15,0,5
December,2022,VI/085755K,85755,GOLDEN GATE CASHEW PAPRIKA JAR,33,9,24
December,2022,VI/085758B,85758,GOLDEN[GATE PISTACHINOS,35,5,18
December,2022,VI/085799K,85799,ACT II IPC BUTTER DELITE POPCORN,481,927,446
December,2022,VI/085810V,85810,YUM FILLS WHOOPIE PIE,20,0,0
December,2022,VI/085920B,85920,BASMATI RICE D /ROZANA 1KG,49,134,125
December,2022,VI/085921R,85921,DAWAT ROZANA BASMATI RICE 5KG,27,19,0
December,2022,VI/085971S,85971,ORGANIC JEERA WHOLE 200GM POUCH,1,1,0
December,2022,VI/085973S,85973,CAVE MAN COOKIES FIT O MILLETO 60GM,2,2,0
December,2022,VI/085974S,85974,CAVE MAN COOKIES AMARNATH 60GM,1,1,0
December,2022,VI/085977S,85977,ORGANIC CINAMON 50GM POUCH,3,3,0
December,2022,VI/085994B,85994,WHITS OATS 500G BOX  BAGRRYS,7,18,11
December,2022,VI/085997H,85997,ORGANIC ROASTED DALIYA 500GM,10,10,0
December,2022,VI/086001C,86001,KELLOGGS REAL HONEY 300GM,2,18,16
December,2022,VI/086003S,86003,SAFFOLA OATS 1KG POUCH,30,88,89
December,2022,VI/086004S,86004,SAFFOLA OATS 400GMS POUCH,20,119,99
December,2022,VI/086005B,86005,BARRYS WHITE OATS 500G,13,72,59
December,2022,VI/086011D,86011,KELLOGGS WHEAT FLAKES 425 GMS,2,64,78
December,2022,VI/086013L,86013,KELLOGGS CORNFLAKES 475 GM,12,13,1
December,2022,VI/086015H,86015,KELLOGGS FROSTIES 275 GM,5,52,47
December,2022,VI/086016N,86016,EXTRA MUESLI NUT DELIGHT 275GMS,31,0,5
December,2022,VI/086018C,86018,CORNFLAKES KELLOGGS CHOCOS SMACKS,26,10,0
December,2022,VI/086019C,86019,CORNFLAKES KELLOGGS 290GMS,10,23,13
December,2022,VI/086021A,86021,CORNFLAKES 8 AM 500 G,22,59,37
December,2022,VI/086022C,86022,CORNFLAKES 8AM 200GM,14,120,106
December,2022,VI/086023B,86023,8 AM MUESLI PLAIN 425GM,3,126,123
December,2022,VI/086024B,86024,8 AM MUSLI MIX FRUIT 425GM,21,60,39
December,2022,VI/086025I,86025,8 AM INSTANT PORRIDGE 200GM,18,106,88
December,2022,VI/086026C,86026,CORNFLAKES CHOCOCHAMP 375 GOLDEN,17,29,12
December,2022,VI/086029B,86029,BAGRRYS CHOCO HEALTHY CRUNCH 425G,14,29,15
December,2022,VI/086030T,86030,TEA  TATA GOLD 500G,14,24,10
December,2022,VI/086033D,86033,TEA TATA PRIMIUM 500 GMS,32,96,256
December,2022,VI/086034E,86034,TEA TATA PREMIUM 250 GMS,1,98,97
December,2022,VI/086035L,86035,TEA TATA GOLD JAGO 250 GMS,40,48,56
December,2022,VI/086036P,86036,TEA TATA AGNI JAGGO 250 GM,69,96,219
December,2022,VI/086038Y,86038,TEA BAG TETLY 100 GMS,3,32,29
December,2022,VI/086039H,86039,ORGANIC TULSI GREEN TEA BAG 25,17,311,294
December,2022,VI/086045E,86045,COFFEE SUNRISE 50 GM,47,55,8
December,2022,VI/086046L,86046,COFFEE SUNRISE PRM 200GMS,20,21,1
December,2022,VI/086051M,86051,MOHANI PREMIUM TEA  250GM,4,200,196
December,2022,VI/086054A,86054,COFFEE BRU 200 GMS,10,0,14
December,2022,VI/086059H,86059,MOHANI RED TEA 500G,7,188,181
December,2022,VI/086061S,86061,COFFEE NESCAFE 50g R/P,38,38,0
December,2022,VI/086068P,86068,TEA TAZZA 250 GM,37,38,1
December,2022,VI/086070T,86070,TEA  RED LABEL NATURAL 250GM,42,45,3
December,2022,VI/086073D,86073,D/DAMOND TEA 1 KG,6,101,95
December,2022,VI/086078T,86078,TAJ MAHAL TEA BAGS 25N,7,22,15
December,2022,VI/086079L,86079,"LIPTON GREEN TEA 100GM,",15,34,19
December,2022,VI/086093T,86093,TETLEY GREE TEA PURE,31,58,27
December,2022,VI/086094L,86094,TETLY GREEN TEA WITH LEMON & HONEY,1,1,0
December,2022,VI/086095L,86095,TETLY LEM  &GIN,2,36,34
December,2022,VI/086124D,86124,GREEN TEA BAG 25'S DOUBLE DIAMOND,16,17,1
December,2022,VI/086125D,86125,TEA DUNCANS S/PRIMUM 500GM,1,99,98
December,2022,VI/086126T,86126,TEA DUNCANS S/PRIMIUM 1KG POLY PACK,4,82,78
December,2022,VI/086137Y,86137,TEA RED LABEL 250 GMS,7,0,41
December,2022,VI/086141X,86141,TEA TAJ MAHAL B/B 250 Gms,13,13,0
December,2022,VI/086145A,86145,TEA MARVEL GOLD 500 GMS,66,100,34
December,2022,VI/086146P,86146,TEA MARVEL GOLD 250G,46,120,74
December,2022,VI/086152R,86152,TEA MARVEL GOLD 1KG,37,73,36
December,2022,VI/086203K,86203,KWALITY MUSELI CRUNCHY) 400GM BOX,6,15,9
December,2022,VI/086211O,86211,8 AM MASALA OATS 200GM,14,58,44
December,2022,VI/086219H,86219,HEINZ TOMATO KETCHUP 1KG,1,1,0
December,2022,VI/086222L,86222,TOMATO SAUCE GLACIER 1 KG,10,42,32
December,2022,VI/086230T,86230,KISSAN TOMATO KETCHUP 500G,96,79,7
December,2022,VI/086238T,86238,T/KETCHUP MAGGI 500 GM,48,289,265
December,2022,VI/086280J,86280,SAMS SOYA SAUCE,9,10,1
December,2022,VI/086285A,86285,SAUCE MAGGI H&S CHILLIE 500GM,100,237,185
December,2022,VI/086288L,86288,T/SAUCE MAGGI 500GMS,14,251,285
December,2022,VI/086289P,86289,ELMAC KASUNDI 250,5,43,38
December,2022,VI/086290D,86290,DABUR BRAND HOMMADE TOMATO PUR,12,78,66
December,2022,VI/086300B,86300,BADSHAH RAJWADI GARAM MASALA 100GM,4,5,1
December,2022,VI/086303M,86303,BADSHA CHOLE MASALA 100GM,7,8,1
December,2022,VI/086304B,86304,BADSHAH KITCHEN KING MASALA 100GM,10,11,1
December,2022,VI/086305M,86305,BADSHA GARAM MASALA 100GM,9,13,4
December,2022,VI/086307H,86307,HOT CHIKEN MASALA 100GM,10,10,0
December,2022,VI/086310J,86310,JEERA POWDER BADSHAH 50GM,13,16,3
December,2022,VI/086313T,86313,TURMERIC PDR BADSHAH 100GM,29,29,0
December,2022,VI/086315H,86315,POWDER CHILLY AMBARI 200 G,3,3,0
December,2022,VI/086318S,86318,CHANA MASALA  CATCH 100G,3,6,3
December,2022,VI/086320E,86320,REDCHILLY PDR CATCH 100 G,10,11,1
December,2022,VI/086323C,86323,CORYANTED PDR  100,22,49,27
December,2022,VI/086325B,86325,BADSHAH SAMBAR MASALA 100 GM,6,35,29
December,2022,VI/086332L,86332,MOTHER GARLIC PASTE 200GM,12,50,38
December,2022,VI/086333P,86333,MOTHER GINGER PASTE,26,0,22
December,2022,VI/086334M,86334,GINGER GARLIC PASTE 200G,15,94,139
December,2022,VI/086337M,86337,MOTHER  TAMARIND PASTE 200GM,11,154,143
December,2022,VI/086346M,86346,PAPAD MOTHER'S PUNJABI MASALA,19,144,125
December,2022,VI/086347H,86347,MOTHERD URAD PAPAD,4,203,199
December,2022,VI/086348P,86348,PAPAD MOTHER'S 100G,15,116,101
December,2022,VI/086349P,86349,SAGO PAPAD 90GM,19,40,21
December,2022,VI/086350P,86350,ALOO PAPAD 90GM,38,108,70
December,2022,VI/086356H,86356,CORNFLOUR B&P PATENT 500 Gms.,3,8,5
December,2022,VI/086373A,86373,CUSTARD POWDER B&P 500 Gms.,6,0,18
December,2022,VI/086385N,86385,VINEGAR SAMS 700ML,19,5,10
December,2022,VI/086390F,86390,ORGANIC WHEAT ATTA 5KG,13,20,7
December,2022,VI/086396B,86396,BHIKHARAM C BIKANERI PAPAD 200GM,23,73,50
December,2022,VI/086399B,86399,BHIKHARAM C URAD PAPAD 200GM,4,4,0
December,2022,VI/086418M,86418,MILK MAID 400GM TIN,8,8,0
December,2022,VI/086435L,86435,EVERYDAY POWDER 400G,6,6,0
December,2022,VI/086436E,86436,DAIRY WHITENER 1KG,19,8,13
December,2022,VI/086452S,86452,EQUAL BRAND SUGARFREE 300TAB,5,198,193
December,2022,VI/086458K,86458,SUGER FREE GOLD 300 T,31,77,46
December,2022,VI/086460H,86460,CATCH HALDI POWDER 100 GM,25,25,0
December,2022,VI/086461A,86461,COMPUNDED HING 25 GM,7,8,1
December,2022,VI/086464L,86464,SUHANA CHICKEN GRAVY MIX 80GMS,12,44,32
December,2022,VI/086472S,86472,SUHANA SAMBAR MASALA 100GM,2,2,0
December,2022,VI/086473S,86473,SUHANA PANEER TIKKA MASALA 50GM,17,25,8
December,2022,VI/086474S,86474,SUHANA BUTTER CHIKEN MIX 50G,7,8,1
December,2022,VI/086484S,86484,PANER MIX SUHANA 50GM,9,19,10
December,2022,VI/086487S,86487,SUHANA TURMERI POWDER 100GM,7,7,0
December,2022,VI/086492K,86492,SALT TABLE CATCH BRAND 200g,8,35,27
December,2022,VI/086494A,86494,BLACK SALT SPRINKLER 200 G,18,40,22
December,2022,VI/086495D,86495,CHAT MASALA SPRINKLER 100 G,15,50,35
December,2022,VI/086496E,86496,SALT TATA 1 KG,98,0,0
December,2022,VI/086497B,86497,TATA SALT LITE 1 KG,50,0,0
December,2022,VI/086511G,86511,TEA SHERA ELAICHI MIX 1KG,7,77,70
December,2022,VI/086516Y,86516,KELLOGGS MUSELI 20% NUTS DELIGHT,12,12,0
December,2022,VI/086519U,86519,KELLOGGS CHOCOS 1200 GM,8,0,8
December,2022,VI/086521A,86521,8 AM CORN FLAKES 1 KG (FAMILY PACK),4,16,12
December,2022,VI/086522A,86522,8 AM CORN FLAKES GLUTEN FREE 300 GM,2,30,28
December,2022,VI/086523A,86523,8 AM TRAIL MIX 200 GM,26,28,2
December,2022,VI/086527L,86527,CHING SECRE,10,2,40
December,2022,VI/086549K,86549,ACT II CHEESE BAKES HERBS 53GM,52,58,6
December,2022,VI/086550T,86550,ACT II TOMATO BAKES CHILLY 53 GM,53,53,0
December,2022,VI/086561U,86561,SUNDROP PEANUT CRUNCHY 462GM,1,1,0
December,2022,VI/086575C,86575,CORNITOS NACHO CRISPS CHEESE &,2,5,3
December,2022,VI/086576K,86576,CORNITO  NACHO CRISPS TIKKA MASALA,13,13,0
December,2022,VI/086584B,86584,BHIKHARAM C CHABENI C MIX,2,2,0
December,2022,VI/086585B,86585,MOTHER RECIPE POHA INSTANT MIX,75,99,24
December,2022,VI/086586M,86586,MOTHER RECIPE UPMA INSTANT MIX,21,110,89
December,2022,VI/086600P,86600,PICKLE MOTHER'S MANGO 500GM,22,50,28
December,2022,VI/086601P,86601,PICKLE MOTHER'S MIX 500GM,27,49,22
December,2022,VI/086602M,86602,"PICKLE MOTHER ,S RECIPE 500GM",13,50,37
December,2022,VI/086603X,86603,MOTHERS GARLIC PICKLE 500 GM,24,73,49
December,2022,VI/086604M,86604,RECIPE SHREDDED SWEET MANGO 500G,35,51,16
December,2022,VI/086629L,86629,PICKLE MOTHER 500GM GREEN CHILLI,21,26,5
December,2022,VI/086631M,86631,MOTHER GINGER PICKLE 400GM BOTTLE,10,39,29
December,2022,VI/086670S,86670,ULTIMATE RICE CELEBRATION 1 KG,17,33,16
December,2022,VI/086671S,86671,ULTIMATE RICE 5 STAR RICE 1KG,42,83,41
December,2022,VI/086672S,86672,PANZANI PASTA PENNE RIGATE 400GM,3,3,0
December,2022,VI/086673S,86673,PANZANI PASTA FUSILLI 400GM,5,5,0
December,2022,VI/086703J,86703,CORNITOS CHUNKY SALSA HOT 330GM,5,32,27
December,2022,VI/086710M,86710,ELMAC LIME CORDIAL,1,17,16
December,2022,VI/086714G,86714,B NATURAL GUAVA,3,3,0
December,2022,VI/086715S,86715,B NATURAL MIX FRUIT,3,3,0
December,2022,VI/086760S,86760,BINGO MAD ANGLES,36,43,7
December,2022,VI/086800T,86800,ZOFF PINK SALT POWDER 100GM,2,51,49
December,2022,VI/086851S,86851,PILLSBURY COOKER CAKE CHOCOLATE,15,41,26
December,2022,VI/086990D,86990,PROTINEX VANILLA 200G,29,35,6
December,2022,VI/086991E,86991,PROTINEX VANILLA 400G,16,5,13
December,2022,VI/087004C,87004,HORLICKS CHOCO R/PACK   500GM,58,40,30
December,2022,VI/087011A,87011,CERELAC WHEAT R/PACK 300 G,4,4,0
December,2022,VI/087014L,87014,CERELAC   APPLE STAGE 1,54,6,0
December,2022,VI/087020C,87020,COMPLAN KESAR PISTA 500GM,10,0,50
December,2022,VI/087037P,87037,GLUCON  D  ORANGE 500GM,40,40,0
December,2022,VI/087041T,87041,GLUCOSE GLUCOVITA 500GMS,10,159,149
December,2022,VI/087042K,87042,GLUCON D  NIMBU PANI 500 GMS,27,147,120
December,2022,VI/087043X,87043,HORLICKS CHOCO JAR 500 GMS,32,0,16
December,2022,VI/087047G,87047,MOTHER'S HORLICKS  500G,7,19,12
December,2022,VI/087050G,87050,GLUCOSE 100GM CARTON,49,758,709
December,2022,VI/087051G,87051,GLUCON D DABUR  500GM,28,201,173
December,2022,VI/087061Y,87061,HORLIKS JUNIOR 500 GMS JAR,25,0,23
December,2022,VI/087099Y,87099,MOHANI ROYAL GOLD TEA 1KG,15,58,43
December,2022,VI/087113L,87113,GLUCOON NIMBU PANI 1 KG,27,55,44
December,2022,VI/087114L,87114,GLUCOON ORANGE TANGY,82,115,33
December,2022,VI/087115L,87115,GLUCOON D REGULAR,8,18,10
December,2022,VI/087118T,87118,MARVEL MASALA CHAI 500GM,10,128,118
December,2022,VI/087139S,87139,JAM MIXED FRUIT KISSAN 500 GM.,48,2,26
December,2022,VI/087141K,87141,JAM MANGO KISHAN 500GNS JAR,22,0,26
December,2022,VI/087143A,87143,JAM PINEAPPLE KISSAN 500 Gms.,29,68,39
December,2022,VI/087195H,87195,MOTHERS MIX FRUIT JAM,9,9,0
December,2022,VI/087199L,87199,RICE PAPAD M,5,10,5
December,2022,VI/087203H,87203,JELLY CRYSTAL 90 GM,6,163,157
December,2022,VI/087215S,87215,ORGANIC WHEAT FRASS POWDER 100GM,4,9,5
December,2022,VI/087219L,87219,ORGANIC IMMUNITY 60 CAPSULES,1,8,7
December,2022,VI/087220H,87220,ORGANIC NEEM 60 CAPSULES,1,5,4
December,2022,VI/087221J,87221,ORGANIC TULSI 60 CAPSULES,2,18,16
December,2022,VI/087222K,87222,ORGANIC VITALITY 60 CAPSULES,2,6,4
December,2022,VI/087261D,87261,HONEY DABUR MADHU 250 GMS,72,109,36
December,2022,VI/087262E,87262,HONEY DABUR MADHU 500 GMS,64,18,2
December,2022,VI/087263X,87263,DABUR HONEY 1KG,18,18,0
December,2022,VI/087268H,87268,ORGANIC HONEY 250GM,14,24,10
December,2022,VI/087278J,87278,COLAVITA PENNE REGATE PASTA,1,1,0
December,2022,VI/087302J,87302,PDR/ JERAA 200GM CATCH,20,36,16
December,2022,VI/087303M,87303,MEAT MASALA 100GM,4,4,0
December,2022,VI/087304M,87304,CHIKEN MASALA,5,5,0
December,2022,VI/087305H,87305,CATCH SAMBHAR MASALA 100GM,13,23,10
December,2022,VI/087307A,87307,AMCHUR PDR 100,13,20,7
December,2022,VI/087317M,87317,MOTHER'S RECIPE GARAM MASALA 100G,33,87,54
December,2022,VI/087318M,87318,MOTHERS RECIPE CHICKEN CURRY MASALA,10,88,78
December,2022,VI/087319M,87319,MOTHERS RECIPE CHOLE MASALA 100G,13,91,78
December,2022,VI/087323D,87323,HOMMADE GINGER GARLIC PASTE 200,32,97,65
December,2022,VI/087328M,87328,MAGGIE NOODLES,241,18,17
December,2022,VI/087395X,87395,NOODLE HAKKA VEG/EGG 200 GMS,15,15,0
December,2022,VI/087399L,87399,NOODLE MAGGI 280GMS,359,1,2
December,2022,VI/087401H,87401,NOODLES MAGGI 70 GMS,481,2,1
December,2022,VI/087409E,87409,RASGULLA HALDIRAM 1 KG,70,0,2
December,2022,VI/087414K,87414,RASGULLA BIKANO 1 KG,40,3,17
December,2022,VI/087444C,87444,CHANGO VEG HAKKA NOODLES 200GM,1,2,1
